Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.163265306;1;7.3712;0;72.1
7.53446712;2;6.85;8.13978;79.9
14.38446712;3;7.29717;8.75912;68.3
21.68163265;4;7.95864;8.22237;72.7
29.64027211;5;7.12707;7.53898;63.1
36.76734694;6;6.61225;8.4186;68.3
43.37959184;7;6.63878;9.07407;67.6
50.01836735;8;6.46417;9.03781;76.8
56.48253968;9;7.02404;9.28193;69.4
63.50657596;10;6.35646;8.5421;69.4
69.86303855;11;7.47683;9.43921;66.6
77.33986395;12;8.2751;8.0248;61.4
85.61496599;13;7.94011;7.25067;62.6
93.55507937;14;6.97596;7.55657;66
100.5310431;15;7.00057;8.60096;64.1
107.53161;16;7.06839;8.57073;60.2
114.6;17;6.63265;8.4885;61.7
121.2326531;18;6.90612;9.04615;68.7
128.1387755;19;6.94497;8.68794;63.4
135.0837415;20;6.68361;8.63935;55.9
141.7673469;21;5.68571;8.97719;66.7
147.4530612;22;6.51837;10.5528;70.7
153.9714286;23;5.21224;9.20476;69.1
159.1836735;24;6.429;11.5114;72.6
165.6126757;25;5.80773;9.33271;73.2
171.4204082;26;6.61225;10.3311;81.1
178.0326531;27;6.02449;9.07407;74.5
184.0571429;28;5.67347;9.95935;82.7
189.7306122;29;6.02857;10.5755;85
195.7591837;30;6.69753;9.95261;77.6
202.456712;31;7.17186;8.95853;61
209.6285714;32;7.4;8.36603;66.9
217.0285714;33;7.1551;8.10811;61.9
224.1836735;34;6.79184;8.38562;59.7
230.9755102;35;6.69796;8.83414;56
237.6734694;36;6.21633;8.95795;66
243.8897959;37;5.90177;9.652;63.5
249.7915646;38;5.14322;10.1664;65
254.9347846;39;5.52644;11.6658;68
260.4612245;40;6.11429;10.8569;84.9
266.5755102;41;6.50204;9.81308;83.3
273.077551;42;7.16122;9.22787;84
280.2387755;43;8.62245;8.37846;77.7
288.8612245;44;7.93043;6.95858;65.8
296.7916553;45;6.99501;7.56579;78.9
303.7866667;46;7.15175;8.57754;66.6
310.9384127;47;8.44626;8.38956;73.7
319.3846712;48;6.43773;7.10374;65
325.8224036;49;6.21714;9.32005;66.9
332.0395465;50;5.91819;9.65073;71.9
337.9577324;51;6.13449;10.1382;74
344.0922222;52;6.80404;9.78076;71.5
350.8962585;53;6.19474;8.8183;71.7
357.0909977;54;6.90084;9.68564;68.7
363.9918367;55;7.36327;8.6946;67.9
371.355102;56;8.20698;8.14856;63.2
379.5620862;57;7.62567;7.31085;66.5
387.1877551;58;7.49388;7.86816;69.9
394.6816327;59;7.23265;8.00654;71.1
401.9142857;60;7.81224;8.29571;65.5
409.7265306;61;8.83265;7.68025;75.2
418.5591837;62;10.3968;6.79298;63.7
428.9560091;63;7.16118;5.77099;69.6
436.1171882;64;6.45016;8.37851;84.8
442.5673469;65;6.74458;9.3021;84.6
449.3119274;66;7.50005;8.89603;75.5
456.8119728;67;7.48844;7.99995;67.6
464.3004082;68;7.27365;8.01235;64.4
471.574059;69;9.079;8.24895;61.7
480.6530612;70;9.3551;6.60866;60.3
490.0081633;71;0;6.41361;61.7
